,LotFrontage,MasVnrArea,BsmtUnfSF,HeatingQC,BsmtFullBath,HalfBath,Fireplaces,GarageCars,WoodDeckSF,AllSF,MSZoning_RL,LandContour_HLS,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_Inside,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Somerst,Neighborhood_StoneBr,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SLvl,YearBuilt_1977,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_VinylSd,Foundation_PConc,BsmtQual_4.0,BsmtQual_5.0,CentralAir_Y,Electrical_SBrkr,GarageType_Attchd,GarageType_BuiltIn,GarageFinish_Fin,GarageFinish_RFn,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_New,SaleCondition_Family,SaleCondition_Normal,Id_minmax,LotArea_minmax,OverallQual_minmax,OverallCond_minmax,YearRemodAdd_minmax,BsmtExposure_minmax,BsmtFinType1_minmax,FullBath_minmax,BedroomAbvGr_minmax,OpenPorchSF_minmax,TotalBath_minmax
61,80.0,6.07073772800249,6.236369590203704,5,1.0,1,1.0986122886681098,2.0,0.0,7.946263643580541,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.04,0.53,0.56,0.5,0.15,0.0,0.5,0.25,0.5,0.51,0.25
62,60.0,0.0,6.725033642166843,3,0.0,0,0.0,1.0,0.0,7.682482446534506,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04,0.48,0.33,0.5,0.1,0.0,0.17,0.25,0.5,0.0,0.0
63,60.0,0.0,6.26530121273771,3,0.0,0,0.0,1.0,0.0,7.564757012905729,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04,0.55,0.44,0.75,0.03,0.0,0.67,0.25,0.33,0.0,0.08
64,119.0,0.0,5.783825182329737,3,0.0,0,0.0,1.0,0.0,7.573017256052546,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.04,0.55,0.44,0.62,0.08,0.0,0.5,0.25,0.5,0.0,0.0
65,70.0,0.0,6.124683390894205,3,1.0,0,0.0,1.0,0.0,7.589335823170617,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0.61,0.44,0.5,0.13,0.79,0.5,0.25,0.33,0.0,0.17
66,65.0,0.0,6.3578422665081,4,0.0,0,0.0,2.0,0.0,7.3537223303996315,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.46,0.33,0.75,0.73,0.0,0.17,0.25,0.33,0.0,0.08
67,60.0,0.0,5.087596335232384,3,1.0,0,0.0,1.0,6.028278520230698,7.621195162809845,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.47,0.56,0.88,0.9,0.0,0.83,0.25,0.5,0.0,0.17
68,81.0,0.0,5.472270673671475,5,0.0,1,0.0,2.0,0.0,7.762596048540069,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.45,0.44,0.62,0.17,0.0,0.5,0.25,0.5,0.0,0.08
69,80.0,5.389071729816501,6.030685260261263,3,1.0,0,0.6931471805599453,2.0,6.489204931325317,7.934155233536322,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.52,0.56,0.75,0.57,1.0,0.67,0.25,0.33,0.0,0.17
70,60.0,6.648984550024776,6.495265555937008,3,1.0,0,1.0986122886681098,1.0,4.442651256490317,7.845416036592485,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.05,0.32,0.33,0.5,0.07,0.0,0.83,0.25,0.5,0.0,0.17
71,56.0,0.0,5.8805329864007,3,1.0,0,0.6931471805599453,0.0,3.9512437185814275,7.5352967024440884,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.31,0.44,0.75,0.0,0.0,0.67,0.25,0.33,0.0,0.17
72,69.0,0.0,0.0,4,1.0,0,0.0,2.0,0.0,7.899153483343097,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.38,0.44,0.75,0.12,0.5,0.67,0.25,0.5,0.0,0.25
73,50.0,0.0,6.71901315438526,4,0.0,0,0.0,1.0,0.0,7.639642287858013,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.42,0.56,0.75,0.83,0.0,0.17,0.25,0.5,0.0,0.0
74,69.0,0.0,5.5134287461649825,5,0.0,0,0.6931471805599453,1.0,0.0,7.886457270977689,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.57,0.44,0.75,0.98,0.0,0.67,0.25,0.5,0.7,0.0
75,0.0,0.0,6.725033642166843,3,0.0,0,0.0,1.0,0.0,7.720461694599722,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.47,0.44,0.62,0.2,0.0,0.5,0.25,0.5,0.0,0.0
76,68.0,0.0,6.520621127558696,3,0.0,0,0.6931471805599453,2.0,0.0,7.32052696227274,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0.52,0.11,0.12,0.33,0.0,0.17,0.25,0.33,0.0,0.0
77,60.0,0.0,6.836259277277067,3,0.0,0,0.0,1.0,4.007333185232471,7.822845290279774,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0.51,0.78,1.0,0.88,0.0,0.17,0.5,0.5,0.82,0.17
78,50.0,0.0,5.849324779946859,5,0.0,0,0.0,2.0,0.0,7.869019376499023,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.5,0.78,1.0,0.87,0.0,0.17,0.75,0.5,0.71,0.33
79,100.0,0.0,6.734591659972948,2,0.0,0,0.0,0.0,0.0,8.038189179973203,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0.5,0.44,0.25,0.0,0.5,0.17,0.5,0.67,0.45,0.17
80,60.0,0.0,6.1224928095143865,5,0.0,1,0.0,2.0,0.0,7.700295203420117,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.05,0.54,0.56,0.75,0.73,0.0,0.5,0.25,0.33,0.0,0.08
81,53.0,0.0,5.303304908059076,5,0.0,1,0.0,1.0,0.0,7.8636512654486515,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.38,0.44,0.62,0.78,0.0,0.5,0.25,0.5,0.0,0.08
82,0.0,0.0,6.453624998892692,3,0.0,1,0.6931471805599453,1.0,0.0,8.063692634269517,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.46,0.67,0.75,0.92,0.0,0.67,0.25,0.5,0.0,0.08
83,50.0,0.0,6.359573868672378,3,1.0,0,0.0,1.0,4.912654885736052,7.333676395657684,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.34,0.33,0.75,0.0,0.0,0.5,0.25,0.33,0.0,0.17
84,50.0,0.0,4.976733742420574,3,1.0,0,0.0,1.0,0.0,7.462214939768189,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0.39,0.56,0.75,0.0,0.0,0.67,0.25,0.33,0.0,0.17
85,50.0,0.0,5.733341276897746,5,0.0,1,1.0986122886681098,2.0,0.0,7.478169694159785,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.39,0.56,0.62,0.0,0.0,0.33,0.25,0.5,0.0,0.17
86,53.0,5.707110264748875,5.75890177387728,3,0.0,1,1.0986122886681098,1.0,0.0,7.735870319952567,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.4,0.44,0.62,0.0,0.0,0.5,0.25,0.5,0.0,0.08
87,50.0,0.0,6.175867270105761,3,0.0,1,0.0,1.0,5.402677381872279,7.69484807238461,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.39,0.56,0.75,0.0,0.0,0.5,0.25,0.5,0.0,0.08
88,52.0,0.0,5.53338948872752,4,0.0,0,0.0,2.0,5.726847747587197,7.358193752733032,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.4,0.44,0.75,0.5,0.0,0.5,0.25,0.33,0.0,0.0
89,52.0,0.0,6.175867270105761,3,0.0,0,0.6931471805599453,2.0,0.0,7.80994708647679,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.4,0.44,0.5,0.0,0.0,0.33,0.5,0.67,0.36,0.17
90,51.0,0.0,5.10594547390058,3,1.0,0,0.6931471805599453,1.0,0.0,7.693025748417888,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.39,0.56,0.5,0.0,0.0,0.83,0.25,0.33,0.0,0.17
91,57.0,0.0,6.790097235513905,5,0.0,1,0.6931471805599453,2.0,5.081404364984463,7.955425088912672,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.47,0.33,0.5,0.0,0.0,0.17,0.25,0.67,0.0,0.08
92,60.0,0.0,6.660575149839686,5,0.0,1,0.0,0.0,5.84354441703136,7.75833346749091,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.59,0.56,0.88,0.98,0.0,0.17,0.25,0.5,0.0,0.08
93,52.0,0.0,6.4967749901858625,5,0.0,0,0.0,1.0,0.0,7.594381242551817,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.2,0.56,0.88,0.72,0.0,0.17,0.25,0.5,0.0,0.08
94,100.0,4.51085950651685,6.48768401848461,4,0.0,0,1.0986122886681098,1.0,0.0,8.038512020976814,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06,0.64,0.44,0.5,0.15,0.0,0.5,0.5,0.5,0.74,0.17
95,72.0,0.0,6.536691597591305,4,0.0,1,0.0,1.0,0.0,7.5569505720129,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.07,0.54,0.44,0.25,0.0,0.0,0.17,0.25,0.5,0.0,0.08
96,60.0,0.0,5.231108616854587,3,1.0,0,0.0,0.0,0.0,7.865187954187467,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.52,0.44,0.38,0.0,0.0,0.5,0.25,0.5,0.0,0.17
97,65.0,0.0,5.4510384535657,5,0.0,0,0.0,1.0,0.0,7.326465613840322,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.39,0.56,0.5,0.0,0.0,0.33,0.25,0.5,0.0,0.0
98,0.0,0.0,6.453624998892692,3,0.0,1,0.0,0.0,0.0,7.860185057472165,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07,0.4,0.33,0.0,0.0,0.0,0.5,0.25,0.67,0.0,0.08
99,60.0,0.0,4.795790545596741,4,1.0,0,0.6931471805599453,2.0,4.04305126783455,7.838737559599282,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.07,0.39,0.44,0.75,0.0,0.5,0.33,0.5,0.33,0.75,0.33
100,72.0,4.290459441148391,7.029087564149662,3,2.0,0,0.0,0.0,0.0,8.206583614320753,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.55,0.33,0.25,0.28,0.0,0.83,0.5,0.67,0.62,0.5
101,65.0,3.871201010907891,5.017279836814924,5,1.0,0,0.0,1.0,0.0,7.471363088187097,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.46,0.44,0.75,0.97,0.5,0.67,0.25,0.5,0.0,0.17
102,65.0,0.0,4.499809670330265,5,1.0,0,0.0,1.0,5.424950017481403,7.455298485683291,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.46,0.44,0.5,0.3,0.0,1.0,0.25,0.33,0.0,0.17
103,0.0,0.0,0.0,3,1.0,0,1.0986122886681098,2.0,0.0,7.898411092811599,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.44,0.44,0.5,0.47,0.79,1.0,0.25,0.5,0.0,0.17
104,86.0,0.0,0.0,5,0.0,1,1.0986122886681098,2.0,5.262690188904886,7.6783263565068856,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.56,0.44,0.5,0.3,0.0,0.5,0.25,0.67,0.55,0.08
105,0.0,0.0,5.796057750765372,4,1.0,1,1.0986122886681098,2.0,6.208590026096629,7.973844375944687,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.72,0.67,0.75,0.85,1.0,0.83,0.25,0.17,0.0,0.25
106,94.0,0.0,6.493753839851686,3,0.0,0,0.0,2.0,4.394449154672439,7.256297239690681,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.5,0.33,0.38,0.0,0.0,0.17,0.25,0.33,0.0,0.0
107,0.0,5.666426688112432,5.0369526024136295,5,1.0,1,0.6931471805599453,2.0,5.820082930352362,8.038834757787749,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.67,0.56,0.5,0.7,0.79,0.83,0.5,0.67,0.7,0.42
108,124.0,0.0,0.0,3,0.0,0,0.6931471805599453,1.0,0.0,7.8567067930958405,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.7,0.22,0.38,0.67,0.5,0.67,0.5,0.67,0.0,0.25
109,65.0,0.0,5.153291594497779,5,1.0,0,0.6931471805599453,1.0,0.0,7.460490305825338,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.07,0.56,0.56,0.75,0.62,0.0,1.0,0.25,0.5,0.6,0.17
110,50.0,0.0,6.336825731146441,5,0.0,0,0.6931471805599453,1.0,0.0,7.7354333524996886,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.51,0.33,0.62,0.48,0.0,0.33,0.25,0.5,0.0,0.0
111,75.0,0.0,5.389071729816501,3,1.0,0,0.0,1.0,5.484796933490655,7.76004068088038,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.51,0.44,0.75,0.8,0.79,0.67,0.25,0.5,0.0,0.17
112,44.0,4.574710978503383,5.093750200806762,5,1.0,0,1.0986122886681098,2.0,0.0,8.012018239159062,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0.68,0.67,0.5,1.0,1.0,1.0,0.25,0.17,0.0,0.17
113,0.0,0.0,7.1316985104669115,5,0.0,0,0.0,2.0,0.0,7.8434564043761155,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.08,0.56,0.44,0.25,0.23,0.5,0.17,0.5,0.5,0.75,0.17
114,83.0,5.181783550292085,0.0,5,1.0,1,1.0986122886681098,2.0,0.0,7.96102146588337,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.57,0.67,0.5,0.62,1.0,1.0,0.25,0.17,0.85,0.25
115,87.0,4.454347296253507,4.465908118654584,5,0.0,1,0.6931471805599453,4.0,6.111467339502679,7.918992488165245,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.58,0.56,0.75,0.72,0.0,1.0,0.5,0.5,0.69,0.33
116,64.0,4.394449154672439,7.089243155027514,5,0.0,0,0.0,2.0,0.0,7.801800401908973,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.44,0.67,0.5,1.0,0.0,1.0,0.5,0.33,0.61,0.17
117,82.0,0.0,6.517671272912275,3,0.0,0,0.0,2.0,0.0,7.660114319173928,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.62,0.56,0.88,0.72,0.0,0.17,0.5,0.5,0.62,0.17
118,82.0,0.0,0.0,4,1.0,0,0.0,2.0,4.276666119016055,7.515344571180436,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.08,0.55,0.44,0.5,0.77,0.79,1.0,0.25,0.33,0.0,0.17
119,0.0,0.0,6.26530121273771,5,0.0,1,0.6931471805599453,2.0,0.0,7.852050207265889,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.51,0.67,0.5,0.8,0.0,0.83,0.5,0.5,0.56,0.25
120,38.0,0.0,4.948759890378168,5,1.0,1,0.0,1.0,5.75890177387728,7.627057417018934,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.64,0.44,0.88,0.9,0.0,1.0,0.25,0.5,0.67,0.25
121,68.0,0.0,5.983936280687191,3,1.0,0,0.0,2.0,0.0,7.469083884921234,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.45,0.44,0.62,0.37,0.79,0.83,0.25,0.5,0.0,0.17
122,80.0,5.771441123130016,5.6937321388027,5,1.0,1,0.6931471805599453,3.0,5.241747015059643,8.283241441385425,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.54,0.78,0.5,0.88,0.0,1.0,0.5,0.5,0.49,0.42
123,75.0,0.0,6.947937068614969,5,0.0,1,0.6931471805599453,2.0,5.805134968916488,8.051659556841953,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08,0.51,0.67,0.5,0.78,0.0,0.17,0.5,0.67,0.55,0.25
124,0.0,5.14166355650266,5.176149732573829,5,1.0,0,0.0,2.0,4.948759890378168,7.436617265234227,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.09,0.3,0.56,0.5,0.88,0.79,1.0,0.25,0.17,0.0,0.17
125,67.0,0.0,0.0,3,0.0,0,0.0,1.0,0.0,6.46302945692067,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.09,0.49,0.22,0.62,0.95,0.0,0.0,0.25,0.33,0.0,0.0
