,LotFrontage,MasVnrArea,BsmtUnfSF,HeatingQC,BsmtFullBath,HalfBath,GarageCars,WoodDeckSF,MSZoning_RL,LandContour_HLS,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_Inside,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Somerst,Neighborhood_StoneBr,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SLvl,YearBuilt_1977,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_VinylSd,Foundation_PConc,BsmtQual_4.0,BsmtQual_5.0,CentralAir_Y,Electrical_SBrkr,GarageType_Attchd,GarageType_BuiltIn,GarageFinish_Fin,GarageFinish_RFn,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_New,SaleCondition_Family,SaleCondition_Normal,LotArea_minmax,OverallQual_minmax,OverallCond_minmax,YearRemodAdd_minmax,BsmtExposure_minmax,BsmtFinType1_minmax,FullBath_minmax,BedroomAbvGr_minmax,OpenPorchSF_minmax,TotalBath_minmax
69,81.0,0.0,6.553933404025811,3,0,0,2,0.0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.85,0.62,0.13,0.05,0.0,0.67,0.67,0.45,0.55,0.2
70,95.0,6.489204931325317,5.840641657373398,5,1,0,2,5.707110264748875,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8,0.62,0.55,0.38,1.0,0.83,0.67,0.45,0.0,0.4
71,69.0,0.0,5.638354669333745,3,1,0,2,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.59,0.25,0.55,0.93,0.0,0.83,0.33,0.27,0.0,0.2
72,74.0,3.713572066704308,6.725033642166843,4,0,1,2,0.0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.69,0.62,0.36,0.8,0.0,0.17,0.67,0.45,0.81,0.3
73,85.0,4.653960350157523,6.003887067106539,4,1,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7,0.38,0.72,0.88,0.0,0.83,0.33,0.45,0.0,0.2
74,60.0,0.0,6.734591659972948,4,0,0,1,0.0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.49,0.12,0.55,0.0,0.0,0.17,0.67,0.45,0.0,0.2
75,21.0,0.0,0.0,3,1,0,1,4.795790545596741,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.03,0.25,0.36,0.38,1.0,1.0,0.33,0.27,0.82,0.2
76,0.0,0.0,6.586171654854675,5,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.63,0.25,0.72,0.1,0.0,0.83,0.33,0.27,0.0,0.0
77,50.0,0.0,5.69035945432406,3,1,0,1,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.64,0.38,0.36,0.85,0.0,0.67,0.33,0.27,0.0,0.2
78,72.0,0.0,7.478169694159785,3,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.72,0.25,0.36,0.3,0.0,0.17,0.67,0.64,0.0,0.2
79,60.0,0.0,6.089044875446846,4,0,1,2,4.31748811353631,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7,0.38,0.55,0.52,0.0,0.17,0.33,0.27,0.0,0.1
80,100.0,6.3578422665081,6.1070228877422545,3,0,1,1,0.0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.78,0.5,0.55,0.3,0.0,0.5,0.67,0.64,0.76,0.3
81,32.0,6.095824562432225,3.6109179126442243,5,1,0,2,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4,0.5,0.36,0.8,0.0,1.0,0.67,0.27,0.94,0.4
82,78.0,6.150602768446279,7.333676395657684,5,0,0,3,4.976733742420574,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7,0.75,0.36,0.95,0.0,1.0,0.67,0.45,0.82,0.2
83,80.0,4.204692619390966,6.97166860472579,4,0,1,2,4.31748811353631,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.65,0.38,0.36,0.17,0.0,0.17,0.33,0.45,0.0,0.1
84,0.0,3.1354942159291497,5.953243334287785,4,0,1,2,4.795790545596741,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.63,0.62,0.36,0.77,0.0,0.17,0.67,0.45,0.76,0.3
85,121.0,5.652489180268651,7.161622002939187,5,0,1,2,4.852030263919617,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.86,0.75,0.36,0.7,0.0,0.17,0.67,0.64,0.79,0.3
86,122.0,0.0,6.529418838262226,5,0,1,2,4.61512051684126,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.75,0.5,0.36,0.92,0.79,0.17,0.67,0.45,0.65,0.3
87,40.0,4.343805421853684,6.418364935936212,5,0,1,2,0.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.35,0.5,0.36,0.98,0.79,0.17,0.67,0.27,0.97,0.3
88,105.0,0.0,6.921658184151129,3,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.63,0.12,0.0,0.53,0.0,0.17,0.33,0.27,0.0,0.0
89,60.0,0.0,5.998936561946683,5,1,0,0,0.0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.61,0.25,0.36,0.75,0.0,1.0,0.33,0.45,0.0,0.2
90,60.0,0.0,0.0,3,0,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.57,0.25,0.36,0.0,0.0,0.0,0.33,0.27,0.61,0.0
91,85.0,5.318119993844216,6.455198563340122,3,0,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.63,0.38,0.0,0.18,0.0,0.5,0.33,0.27,0.0,0.0
92,80.0,0.0,5.099866427824199,5,1,0,2,0.0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.79,0.38,0.72,0.93,0.0,0.83,0.33,0.27,0.0,0.2
93,60.0,0.0,5.1298987149230735,5,0,0,2,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.57,0.5,0.55,0.8,0.5,0.5,0.67,0.64,0.0,0.2
94,69.0,0.0,5.176149732573829,5,1,1,2,0.0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,0.5,0.36,0.78,0.0,1.0,0.67,0.45,0.91,0.5
95,0.0,4.23410650459726,5.916202062607435,4,0,1,2,5.4510384535657,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.68,0.5,0.87,0.72,0.0,0.83,0.67,0.45,0.74,0.3
96,78.0,5.214935757608986,6.056784013228625,5,0,0,2,5.0689042022202315,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.7,0.62,0.36,0.82,0.79,0.83,0.67,0.45,0.61,0.2
97,73.0,3.8918202981106265,6.089044875446846,3,1,0,1,4.795790545596741,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.72,0.25,0.36,0.25,0.0,0.5,0.33,0.45,0.0,0.2
98,85.0,0.0,5.860786223465865,2,0,0,1,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.71,0.38,0.36,0.0,0.0,0.83,0.33,0.27,0.0,0.0
99,77.0,0.0,5.945420608606575,2,1,1,0,5.8664680569332965,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.66,0.25,0.36,0.15,0.0,0.83,0.33,0.45,0.0,0.3
100,0.0,3.367295829986474,6.018593214496234,4,1,0,2,5.1298987149230735,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.71,0.5,0.72,0.85,0.5,0.83,0.67,0.45,0.75,0.4
101,77.0,5.820082930352362,6.60934924316738,3,0,1,2,5.262690188904886,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.66,0.5,0.36,0.58,0.0,0.17,0.67,0.45,0.69,0.3
102,64.0,0.0,0.0,3,0,0,2,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.56,0.38,0.36,0.48,0.0,0.0,0.67,0.64,0.0,0.2
103,94.0,0.0,7.112327444710911,5,0,0,3,0.0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7,0.62,0.36,0.98,0.0,0.17,0.67,0.45,0.64,0.2
104,0.0,6.398594934535208,6.705639094860003,5,0,1,1,0.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.6,0.62,0.13,0.0,0.0,0.33,0.33,0.64,0.0,0.1
105,75.0,6.489204931325317,6.960347729101308,5,0,1,2,4.948759890378168,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.66,0.75,0.36,0.9,0.0,0.17,0.67,0.45,0.68,0.3
106,60.0,0.0,6.464588303689961,4,0,0,1,0.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.72,0.25,0.72,0.75,0.0,0.17,0.33,0.27,0.0,0.0
107,50.0,0.0,6.248042874508429,5,0,0,1,0.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.38,0.36,0.0,0.0,0.83,0.33,0.27,0.0,0.0
108,85.0,0.0,6.677083461247136,3,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.63,0.38,0.72,0.92,0.0,0.17,0.67,0.45,0.0,0.2
109,105.0,6.175867270105761,7.038783541388542,5,0,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.75,0.5,0.55,0.45,0.0,0.67,0.67,0.45,0.86,0.2
110,75.0,0.0,6.311734809152915,4,0,0,1,5.209486152841421,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.67,0.5,0.13,0.37,0.0,0.5,0.67,0.64,0.0,0.2
111,0.0,0.0,4.90527477843843,5,0,1,2,5.198497031265826,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6,0.62,0.36,0.83,0.0,1.0,0.67,0.45,0.0,0.3
112,77.0,5.3981627015177525,5.638354669333745,5,1,1,3,4.795790545596741,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.69,0.62,0.36,0.95,0.79,1.0,0.67,0.64,0.93,0.5
113,0.0,5.220355825078324,6.80903930604298,3,1,0,2,5.117993812416755,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.96,0.5,0.36,0.05,0.5,0.83,0.67,0.45,0.85,0.4
114,61.0,0.0,4.653960350157523,5,1,1,1,5.41610040220442,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.57,0.5,0.87,0.87,0.0,0.83,0.67,0.45,0.0,0.5
115,34.0,6.489204931325317,5.739792912179234,4,0,1,2,0.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.28,0.5,0.36,0.82,0.0,1.0,0.67,0.27,0.62,0.3
116,0.0,4.762173934797756,5.53338948872752,3,0,0,1,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.74,0.38,0.36,0.2,0.0,0.33,0.33,0.45,0.54,0.0
117,74.0,0.0,7.026426808699636,4,0,1,2,4.394449154672439,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.63,0.38,0.36,0.95,0.0,0.17,0.33,0.27,0.74,0.1
118,90.0,0.0,5.318119993844216,4,1,0,3,5.908082938168931,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.77,0.62,0.36,0.67,0.5,1.0,1.0,0.82,0.0,0.6
119,65.0,0.0,6.591673732008658,5,0,1,2,0.0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.63,0.5,0.36,0.93,0.0,0.17,0.67,0.45,0.57,0.3
120,0.0,0.0,0.0,5,1,0,2,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.96,0.5,0.36,0.32,1.0,0.83,0.33,0.09,0.87,0.2
121,50.0,0.0,6.597145701886651,4,0,0,1,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.51,0.25,0.36,0.0,0.0,0.17,0.33,0.45,0.0,0.0
122,75.0,4.912654885736052,6.236369590203704,4,0,0,1,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.67,0.5,0.72,0.13,0.0,0.67,0.33,0.45,0.0,0.0
123,55.0,0.0,6.802394763324311,5,0,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,0.5,0.36,0.72,0.0,1.0,0.67,0.27,0.74,0.2
124,48.0,0.0,7.217443431696533,3,0,0,2,5.262690188904886,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.88,0.5,0.36,0.8,0.0,0.17,0.67,0.45,0.0,0.2
125,60.0,0.0,3.4339872044851463,4,1,0,0,3.9889840465642745,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.55,0.5,0.87,0.53,0.79,1.0,0.33,0.27,0.0,0.2
126,0.0,0.0,6.8658910748834385,3,0,0,2,0.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.43,0.5,0.36,0.43,0.0,0.83,0.67,0.27,0.95,0.2
127,55.0,0.0,6.322565239927284,5,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.39,0.38,0.72,0.0,0.0,0.33,0.33,0.45,0.0,0.0
128,69.0,5.58724865840025,5.003946305945459,3,0,1,2,5.241747015059643,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.59,0.5,0.36,0.27,0.0,0.67,0.33,0.45,0.84,0.1
129,69.0,4.454347296253507,6.025865973825314,3,0,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.65,0.38,0.72,0.68,0.0,0.5,0.33,0.45,0.78,0.1
130,88.0,5.736572297479192,6.173786103901937,5,0,1,2,4.663439094112067,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.81,0.62,0.55,0.27,0.0,0.5,0.67,0.64,0.75,0.3
131,0.0,3.713572066704308,5.697093486505405,5,1,1,2,3.2188758248682006,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.76,0.5,0.36,0.83,0.0,1.0,0.67,0.45,0.69,0.5
132,75.0,0.0,6.490723534502507,4,1,0,2,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.58,0.38,0.55,0.87,0.0,0.5,0.33,0.45,0.0,0.2
133,0.0,4.919980925828125,5.572154032177765,5,1,0,2,5.262690188904886,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.55,0.75,0.36,0.87,0.0,1.0,0.67,0.27,0.58,0.4
134,78.0,0.0,6.79346613258001,4,0,1,2,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.7,0.38,0.55,0.72,0.0,0.5,0.67,0.45,0.82,0.3
135,80.0,5.666426688112432,7.173958319756794,4,0,0,2,4.59511985013459,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7,0.62,0.55,0.33,0.0,0.17,0.67,0.45,0.0,0.2
136,0.0,5.2832037287379885,6.253828811575473,3,0,0,1,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.7,0.38,0.36,0.28,0.0,0.67,0.67,0.45,0.84,0.2
137,82.0,4.2626798770413155,7.553810852008231,4,0,0,3,0.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.72,0.62,0.36,0.65,0.0,0.17,1.0,0.82,0.0,0.4
138,73.0,5.771441123130016,5.820082930352362,5,0,1,3,5.41610040220442,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.65,0.75,0.36,0.83,0.5,1.0,0.67,0.45,0.83,0.3
139,65.0,0.0,4.68213122712422,5,1,1,2,5.6240175061873385,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.84,0.5,0.36,0.78,0.0,1.0,0.67,0.45,0.82,0.5
140,70.0,0.0,6.07073772800249,3,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.71,0.25,0.36,0.35,0.0,0.83,0.33,0.45,0.0,0.0
141,78.0,0.0,6.075346031088684,5,1,0,2,5.081404364984463,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.74,0.62,0.36,0.92,0.79,1.0,0.67,0.45,0.57,0.4
